"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","YIBSZFI","YIBSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2020","116","U","3248","486002","84.9","S","31.6","3.3",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","244","O","324","29007","28.4","S","34.3","18.9",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2020","448","T","1715","84239","55.5","S","35.5","35.0",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","7","I","12","231","25.2","S","58.8","3.7",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","29","K","29","1956","6.1","S","6.1","0.5",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2020","3","B","0","36","58.8","S","0.0","9.8",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","324","R","425","43009","24.6","S","27.9","12.6",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2020","563","U","2858","1600415","46.3","S","28.8","4.7",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2020","580","U","4378","559072","37.0","S","27.6","9.9",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","347","R","419","34733","22.9","S","27.9","15.6",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2020","562","U","2888","1599457","43.5","S","27.8","4.5",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2020","581","U","4378","559072","36.9","S","27.6","9.9",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","1","L","10","7441","176.4","S","17.6","0.1",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","60","Asian","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","9","L","22","7672","19.6","S","40.1","0.2",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
